,Unnamed: 0,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,movie_id,clean_title
862,42,Windtalkers,2002,R,2h 14min,Action; Drama; War; ,14 June 2002 (USA),6.1,64349,461,https://www.imdb.com/title/tt0245562/reviews/_ajax?ref_=undefined&paginationKey=,862,windtalkers
863,43,Stripes,1981,R,1h 46min,Comedy; War; ,26 June 1981 (USA),6.9,63335,165,https://www.imdb.com/title/tt0083131/reviews/_ajax?ref_=undefined&paginationKey=,863,stripes
864,44,All Quiet on the Western Front,1930,Not Rated,2h 32min,Drama; War; ,24 August 1930 (USA),8.0,55980,239,https://www.imdb.com/title/tt0020629/reviews/_ajax?ref_=undefined&paginationKey=,864,all quiet on the western front
865,45,The Best Years of Our Lives,1946,Approved,2h 50min,Drama; Romance; War; ,29 May 1947 (Mexico),8.0,55935,285,https://www.imdb.com/title/tt0036868/reviews/_ajax?ref_=undefined&paginationKey=,865,the best years of our lives
866,46,Duck Soup,1933,Not Rated,1h 9min,Comedy; War; ,17 November 1933 (USA),7.8,54450,280,https://www.imdb.com/title/tt0023969/reviews/_ajax?ref_=undefined&paginationKey=,866,duck soup
867,47,Underground,1995,Not Rated,2h 47min,Comedy; Drama; War; ,20 June 1997 (USA),8.1,53854,145,https://www.imdb.com/title/tt0114787/reviews/_ajax?ref_=undefined&paginationKey=,867,underground
868,48,"Salò, or the 120 Days of Sodom",1975,Not Rated,1h 57min,Drama; Horror; War; ,19 May 1976 (France),5.9,52316,428,https://www.imdb.com/title/tt0073650/reviews/_ajax?ref_=undefined&paginationKey=,868,"sal, or the 120 days of sodom"
869,49,Come and See,1985,Not Rated,2h 22min,Drama; War; ,17 October 1985 (Hungary),8.3,52118,501,https://www.imdb.com/title/tt0091251/reviews/_ajax?ref_=undefined&paginationKey=,869,come and see
870,50,Macbeth,2015,R,1h 53min,Drama; History; War; ,11 December 2015 (USA),6.6,51644,219,https://www.imdb.com/title/tt2884018/reviews/_ajax?ref_=undefined&paginationKey=,870,macbeth
871,51,The Battle of Algiers,1966,Not Rated,2h 1min,Drama; War; ,20 September 1967 (USA),8.1,50367,286,https://www.imdb.com/title/tt0058946/reviews/_ajax?ref_=undefined&paginationKey=,871,the battle of algiers
872,52,Where Eagles Dare,1968,M/PG,2h 38min,Action; Adventure; War; ,12 March 1969 (USA),7.7,50313,270,https://www.imdb.com/title/tt0065207/reviews/_ajax?ref_=undefined&paginationKey=,872,where eagles dare
873,53,A Bridge Too Far,1977,PG,2h 55min,Drama; History; War; ,15 June 1977 (USA),7.4,50196,248,https://www.imdb.com/title/tt0075784/reviews/_ajax?ref_=undefined&paginationKey=,873,a bridge too far
874,54,Stalag 17,1953,Not Rated,2h,Comedy; Drama; War; ,10 August 1953 (Brazil),8.0,50069,161,https://www.imdb.com/title/tt0046359/reviews/_ajax?ref_=undefined&paginationKey=,874,stalag 17
875,55,Hart's War,2002,R,2h 5min,Drama; War; ,15 February 2002 (USA),6.3,50062,202,https://www.imdb.com/title/tt0251114/reviews/_ajax?ref_=undefined&paginationKey=,875,hart's war
876,56,The Wind that Shakes the Barley,2006,Not Rated,2h 7min,Drama; War; ,23 March 2007 (USA),7.5,45234,235,https://www.imdb.com/title/tt0460989/reviews/_ajax?ref_=undefined&paginationKey=,876,the wind that shakes the barley
877,57,Kelly's Heroes,1970,GP,2h 24min,Adventure; Comedy; War; ,23 June 1970 (USA),7.6,44031,209,https://www.imdb.com/title/tt0065938/reviews/_ajax?ref_=undefined&paginationKey=,877,kelly's heroes
878,58,No Man's Land,2001,R,1h 38min,Comedy; Drama; War; ,19 September 2001 (France),7.9,43762,181,https://www.imdb.com/title/tt0283509/reviews/_ajax?ref_=undefined&paginationKey=,878,no man's land
879,59,Rules of Engagement,2000,R,2h 8min,Drama; Thriller; War; ,7 April 2000 (USA),6.4,43553,281,https://www.imdb.com/title/tt0160797/reviews/_ajax?ref_=undefined&paginationKey=,879,rules of engagement
880,60,Son of Saul,2015,R,1h 47min,Drama; War; ,11 June 2015 (Hungary),7.5,43370,147,https://www.imdb.com/title/tt3808342/reviews/_ajax?ref_=undefined&paginationKey=,880,son of saul
881,61,The Man Who Would Be King,1975,PG,2h 9min,Adventure; History; War; ,19 December 1975 (UK),7.8,42865,189,https://www.imdb.com/title/tt0073341/reviews/_ajax?ref_=undefined&paginationKey=,881,the man who would be king
882,62,From Here to Eternity,1953,Passed,1h 58min,Drama; Romance; War; ,28 August 1953 (USA),7.6,42026,180,https://www.imdb.com/title/tt0045793/reviews/_ajax?ref_=undefined&paginationKey=,882,from here to eternity
883,63,Uri: The Surgical Strike,2019,Not Rated,2h 18min,Action; Drama; War; ,11 January 2019 (USA),8.3,39997,947,https://www.imdb.com/title/tt8291224/reviews/_ajax?ref_=undefined&paginationKey=,883,uri: the surgical strike
884,64,Mudbound,2017,R,2h 14min,Drama; War; ,17 November 2017 (USA),7.4,39943,139,https://www.imdb.com/title/tt2396589/reviews/_ajax?ref_=undefined&paginationKey=,884,mudbound
885,65,Casualties of War,1989,R,1h 53min,Crime; Drama; War; ,18 August 1989 (USA),7.1,39934,135,https://www.imdb.com/title/tt0097027/reviews/_ajax?ref_=undefined&paginationKey=,885,casualties of war
886,66,War Machine,2017,TV-MA,2h 2min,Comedy; Drama; War; ,26 May 2017 (USA),6.0,39926,191,https://www.imdb.com/title/tt4758646/reviews/_ajax?ref_=undefined&paginationKey=,886,war machine
887,67,Heartbreak Ridge,1986,R,2h 10min,Drama; War; ,5 December 1986 (USA),6.9,38473,137,https://www.imdb.com/title/tt0091187/reviews/_ajax?ref_=undefined&paginationKey=,887,heartbreak ridge
888,68,Tigerland,2000,R,1h 41min,Drama; War; ,24 May 2001 (Germany),7.0,37364,157,https://www.imdb.com/title/tt0170691/reviews/_ajax?ref_=undefined&paginationKey=,888,tigerland
889,69,Tae Guk Gi: The Brotherhood of War,2004,R,2h 20min,Action; Drama; War; ,24 September 2004 (USA),8.1,37166,241,https://www.imdb.com/title/tt0386064/reviews/_ajax?ref_=undefined&paginationKey=,889,tae guk gi: the brotherhood of war
890,70,Love and Death,1975,PG,1h 25min,Comedy; War; ,18 July 1975 (Canada),7.7,34959,118,https://www.imdb.com/title/tt0073312/reviews/_ajax?ref_=undefined&paginationKey=,890,love and death
891,71,Zulu,1964,Not Rated,2h 18min,Drama; History; War; ,17 June 1964 (USA),7.7,34911,263,https://www.imdb.com/title/tt0058777/reviews/_ajax?ref_=undefined&paginationKey=,891,zulu
892,72,The Last Legion,2007,PG-13,1h 41min,Action; Adventure; War; ,17 August 2007 (USA),5.4,33704,180,https://www.imdb.com/title/tt0462396/reviews/_ajax?ref_=undefined&paginationKey=,892,the last legion
893,73,In the Land of Blood and Honey,2011,R,2h 7min,Drama; Romance; War; ,16 February 2012 (Netherlands),4.5,33167,153,https://www.imdb.com/title/tt1714209/reviews/_ajax?ref_=undefined&paginationKey=,893,in the land of blood and honey
894,74,La Grande Illusion,1937,Not Rated,1h 53min,Drama; War; ,12 September 1938 (USA),8.1,32997,136,https://www.imdb.com/title/tt0028950/reviews/_ajax?ref_=undefined&paginationKey=,894,la grande illusion
895,75,Kagemusha,1980,PG,2h 42min,Drama; History; War; ,10 October 1980 (USA),8.0,30892,104,https://www.imdb.com/title/tt0080979/reviews/_ajax?ref_=undefined&paginationKey=,895,kagemusha
896,76,The Guernsey Literary and Potato Peel Pie Society,2018,TV-14,2h 4min,Drama; Romance; War; ,10 August 2018 (USA),7.4,30652,258,https://www.imdb.com/title/tt1289403/reviews/_ajax?ref_=undefined&paginationKey=,896,the guernsey literary and potato peel pie society
897,77,1941,1979,PG,1h 58min,Action; Comedy; War; ,14 December 1979 (USA),5.8,30625,252,https://www.imdb.com/title/tt0078723/reviews/_ajax?ref_=undefined&paginationKey=,897,1941
898,78,Coriolanus,2011,R,2h 3min,Drama; Thriller; War; ,20 January 2012 (India),6.1,30543,131,https://www.imdb.com/title/tt1372686/reviews/_ajax?ref_=undefined&paginationKey=,898,coriolanus
899,79,Au Revoir les Enfants,1987,PG,1h 44min,Drama; War; ,12 February 1988 (USA),8.0,30195,105,https://www.imdb.com/title/tt0092593/reviews/_ajax?ref_=undefined&paginationKey=,899,au revoir les enfants
900,80,Stalingrad,1993,Not Rated,2h 14min,Drama; War; ,21 January 1993 (Germany),7.5,29900,163,https://www.imdb.com/title/tt0108211/reviews/_ajax?ref_=undefined&paginationKey=,900,stalingrad
901,81,Duck You Sucker,1971,PG,2h 18min,Drama; War; Western; ,7 July 1972 (USA),7.6,28849,148,https://www.imdb.com/title/tt0067140/reviews/_ajax?ref_=undefined&paginationKey=,901,duck you sucker
902,83,To Be or Not to Be,1942,Passed,1h 39min,Comedy; War; ,6 March 1942 (USA),8.2,26579,138,https://www.imdb.com/title/tt0035446/reviews/_ajax?ref_=undefined&paginationKey=,902,to be or not to be
903,84,Lifeboat,1944,Not Rated,1h 37min,Drama; War; ,28 January 1944 (USA),7.6,25656,151,https://www.imdb.com/title/tt0037017/reviews/_ajax?ref_=undefined&paginationKey=,903,lifeboat
904,85,Gettysburg,1993,PG,4h 31min,Drama; History; War; ,8 October 1993 (USA),7.6,25505,287,https://www.imdb.com/title/tt0107007/reviews/_ajax?ref_=undefined&paginationKey=,904,gettysburg
905,86,Cross of Iron,1977,R,1h 59min,Drama; War; ,20 May 1977 (USA),7.5,24560,177,https://www.imdb.com/title/tt0074695/reviews/_ajax?ref_=undefined&paginationKey=,905,cross of iron
906,87,The Caine Mutiny,1954,Not Rated,2h 4min,Drama; War; ,24 June 1954 (USA),7.7,23779,180,https://www.imdb.com/title/tt0046816/reviews/_ajax?ref_=undefined&paginationKey=,906,the caine mutiny
907,88,The Ottoman Lieutenant,2017,R,1h 46min,Drama; War; ,10 March 2017 (USA),6.6,23718,121,https://www.imdb.com/title/tt4943322/reviews/_ajax?ref_=undefined&paginationKey=,907,the ottoman lieutenant
908,89,Da 5 Bloods,2020,R,2h 34min,Adventure; Drama; War; ,12 June 2020 (USA),6.6,23105,586,https://www.imdb.com/title/tt9777644/reviews/_ajax?ref_=undefined&paginationKey=,908,da 5 bloods
909,90,Bloody Sunday,2002,R,1h 47min,Drama; History; War; ,19 April 2002 (Portugal),7.6,22908,131,https://www.imdb.com/title/tt0280491/reviews/_ajax?ref_=undefined&paginationKey=,909,bloody sunday
910,91,Saboteur,1942,Passed,1h 49min,Thriller; War; ,24 April 1942 (USA),7.2,22497,157,https://www.imdb.com/title/tt0035279/reviews/_ajax?ref_=undefined&paginationKey=,910,saboteur
911,92,The Birth of a Nation,1915,TV-PG,3h 15min,Drama; History; War; ,21 March 1915 (USA),6.3,21976,366,https://www.imdb.com/title/tt0004972/reviews/_ajax?ref_=undefined&paginationKey=,911,the birth of a nation
912,93,Little Boy,2015,PG-13,1h 46min,Drama; History; War; ,24 April 2015 (USA),7.4,21808,139,https://www.imdb.com/title/tt1810683/reviews/_ajax?ref_=undefined&paginationKey=,912,little boy
913,94,Last Flag Flying,2017,R,2h 5min,Comedy; Drama; War; ,3 November 2017 (USA),6.9,21540,128,https://www.imdb.com/title/tt6018306/reviews/_ajax?ref_=undefined&paginationKey=,913,last flag flying
914,95,Catch-22,1970,R,2h 2min,Comedy; Drama; War; ,24 June 1970 (USA),7.1,21424,145,https://www.imdb.com/title/tt0065528/reviews/_ajax?ref_=undefined&paginationKey=,914,catch-22
915,96,The Great Raid,2005,R,2h 12min,Action; Drama; War; ,12 August 2005 (USA),6.7,20965,194,https://www.imdb.com/title/tt0326905/reviews/_ajax?ref_=undefined&paginationKey=,915,the great raid
916,97,Saints and Soldiers,2003,PG-13,1h 30min,Action; Drama; War; ,25 March 2005 (USA),6.7,19730,163,https://www.imdb.com/title/tt0373283/reviews/_ajax?ref_=undefined&paginationKey=,916,saints and soldiers
917,98,Stop-Loss,2008,R,1h 52min,Drama; War; ,28 March 2008 (USA),6.4,19456,102,https://www.imdb.com/title/tt0489281/reviews/_ajax?ref_=undefined&paginationKey=,917,stop-loss
918,99,The Alamo,2004,PG-13,2h 17min,Drama; History; War; ,9 April 2004 (USA),6.0,19290,306,https://www.imdb.com/title/tt0318974/reviews/_ajax?ref_=undefined&paginationKey=,918,the alamo
919,17,Snatch,2000,R,1h 42min,Comedy; Crime; ,19 January 2001 (USA),8.3,761662,837,https://www.imdb.com/title/tt0208092/reviews/_ajax?ref_=undefined&paginationKey=,919,snatch
920,40,American Psycho,2000,R,1h 41min,Comedy; Crime; Drama; ,14 April 2000 (USA),7.6,467924,1258,https://www.imdb.com/title/tt0144084/reviews/_ajax?ref_=undefined&paginationKey=,920,american psycho
921,41,Casino,1995,R,2h 58min,Crime; Drama; ,22 November 1995 (USA),8.2,448054,623,https://www.imdb.com/title/tt0112641/reviews/_ajax?ref_=undefined&paginationKey=,921,casino
922,43,Mr. & Mrs. Smith,2005,PG-13,2h,Action; Comedy; Crime; ,10 June 2005 (USA),6.5,439781,829,https://www.imdb.com/title/tt0356910/reviews/_ajax?ref_=undefined&paginationKey=,922,mr. & mrs. smith
923,44,American Hustle,2013,R,2h 18min,Crime; Drama; ,20 December 2013 (USA),7.2,438125,817,https://www.imdb.com/title/tt1800241/reviews/_ajax?ref_=undefined&paginationKey=,923,american hustle
924,46,Baby Driver,2017,R,1h 53min,Action; Crime; Drama; ,28 June 2017 (USA),7.6,416067,1096,https://www.imdb.com/title/tt3890160/reviews/_ajax?ref_=undefined&paginationKey=,924,baby driver
925,47,Horrible Bosses,2011,R,1h 38min,Comedy; Crime; ,8 July 2011 (USA),6.9,413881,439,https://www.imdb.com/title/tt1499658/reviews/_ajax?ref_=undefined&paginationKey=,925,horrible bosses
926,52,"Three Billboards Outside Ebbing, Missouri",2017,R,1h 55min,Comedy; Crime; Drama; ,1 December 2017 (USA),8.2,404402,1169,https://www.imdb.com/title/tt5027774/reviews/_ajax?ref_=undefined&paginationKey=,926,"three billboards outside ebbing, missouri"
927,54,Gangs of New York,2002,R,2h 47min,Crime; Drama; ,20 December 2002 (USA),7.5,394333,1216,https://www.imdb.com/title/tt0217505/reviews/_ajax?ref_=undefined&paginationKey=,927,gangs of new york
928,55,We're the Millers,2013,R,1h 50min,Comedy; Crime; ,7 August 2013 (USA),7.0,392362,381,https://www.imdb.com/title/tt1723121/reviews/_ajax?ref_=undefined&paginationKey=,928,we're the millers
929,57,In Bruges,2008,R,1h 47min,Comedy; Crime; Drama; ,29 February 2008 (USA),7.9,381417,628,https://www.imdb.com/title/tt0780536/reviews/_ajax?ref_=undefined&paginationKey=,929,in bruges
930,59,Sicario,2015,R,2h 1min,Action; Crime; Drama; ,2 October 2015 (USA),7.6,356962,719,https://www.imdb.com/title/tt3397884/reviews/_ajax?ref_=undefined&paginationKey=,930,sicario
931,63,The Godfather: Part III,1990,R,2h 42min,Crime; Drama; ,25 December 1990 (USA),7.6,347672,652,https://www.imdb.com/title/tt0099674/reviews/_ajax?ref_=undefined&paginationKey=,931,the godfather: part iii
932,65,Fast Five,2011,PG-13,2h 10min,Action; Adventure; Crime; ,29 April 2011 (USA),7.3,345450,424,https://www.imdb.com/title/tt1596343/reviews/_ajax?ref_=undefined&paginationKey=,932,fast five
933,66,Face_Off,1997,R,2h 18min,Action; Crime; Sci-Fi; ,27 June 1997 (USA),7.3,341451,609,https://www.imdb.com/title/tt0119094/reviews/_ajax?ref_=undefined&paginationKey=,933,face_off
934,67,Knives Out,2019,PG-13,2h 10min,Comedy; Crime; Drama; ,27 November 2019 (USA),7.9,341415,2172,https://www.imdb.com/title/tt8946378/reviews/_ajax?ref_=undefined&paginationKey=,934,knives out
935,70,22 Jump Street,2014,R,1h 52min,Action; Comedy; Crime; ,13 June 2014 (USA),7.0,337234,355,https://www.imdb.com/title/tt2294449/reviews/_ajax?ref_=undefined&paginationKey=,935,22 jump street
936,72,The Mask,1994,PG-13,1h 41min,Action; Comedy; Crime; ,29 July 1994 (USA),6.9,335452,277,https://www.imdb.com/title/tt0110475/reviews/_ajax?ref_=undefined&paginationKey=,936,the mask
937,75,Man on Fire,2004,R,2h 26min,Action; Crime; Drama; ,23 April 2004 (USA),7.7,322039,762,https://www.imdb.com/title/tt0328107/reviews/_ajax?ref_=undefined&paginationKey=,937,man on fire
938,77,Pineapple Express,2008,R,1h 51min,Action; Comedy; Crime; ,6 August 2008 (USA),6.9,308854,425,https://www.imdb.com/title/tt0910936/reviews/_ajax?ref_=undefined&paginationKey=,938,pineapple express
939,79,Burn After Reading,2008,R,1h 36min,Comedy; Crime; Drama; ,12 September 2008 (USA),7.0,301462,622,https://www.imdb.com/title/tt0887883/reviews/_ajax?ref_=undefined&paginationKey=,939,burn after reading
940,80,Once Upon a Time in America,1984,R,3h 49min,Crime; Drama; ,1 June 1984 (USA),8.4,299388,676,https://www.imdb.com/title/tt0087843/reviews/_ajax?ref_=undefined&paginationKey=,940,once upon a time in america
941,83,Home Alone 2: Lost in New York,1992,PG,2h,Adventure; Comedy; Crime; ,20 November 1992 (USA),6.8,289368,261,https://www.imdb.com/title/tt0104431/reviews/_ajax?ref_=undefined&paginationKey=,941,home alone 2: lost in new york
942,84,Lord of War,2005,R,2h 2min,Action; Crime; Drama; ,16 September 2005 (USA),7.6,288544,482,https://www.imdb.com/title/tt0399295/reviews/_ajax?ref_=undefined&paginationKey=,942,lord of war
943,85,Deja Vu,2006,PG-13,2h 6min,Action; Crime; Sci-Fi; ,22 November 2006 (USA),7.0,287330,458,https://www.imdb.com/title/tt0453467/reviews/_ajax?ref_=undefined&paginationKey=,943,deja vu
944,86,To Kill a Mockingbird,1962,Approved,2h 9min,Crime; Drama; ,16 March 1963 (USA),8.2,287100,567,https://www.imdb.com/title/tt0056592/reviews/_ajax?ref_=undefined&paginationKey=,944,to kill a mockingbird
945,87,The Hangover Part III,2013,R,1h 40min,Comedy; Crime; ,23 May 2013 (USA),5.8,286488,318,https://www.imdb.com/title/tt1951261/reviews/_ajax?ref_=undefined&paginationKey=,945,the hangover part iii
946,88,RED,2010,PG-13,1h 51min,Action; Comedy; Crime; ,15 October 2010 (USA),7.0,282437,362,https://www.imdb.com/title/tt1245526/reviews/_ajax?ref_=undefined&paginationKey=,946,red
947,89,3:10 to Yuma,2007,R,2h 2min,Action; Crime; Drama; ,7 September 2007 (USA),7.7,281948,625,https://www.imdb.com/title/tt0381849/reviews/_ajax?ref_=undefined&paginationKey=,947,3:10 to yuma
948,92,"O Brother, Where Art Thou?",2000,PG-13,1h 47min,Adventure; Comedy; Crime; ,2 February 2001 (USA),7.7,277150,905,https://www.imdb.com/title/tt0190590/reviews/_ajax?ref_=undefined&paginationKey=,948,"o brother, where art thou?"
949,94,The Untouchables,1987,R,1h 59min,Crime; Drama; Thriller; ,3 June 1987 (USA),7.9,270871,496,https://www.imdb.com/title/tt0094226/reviews/_ajax?ref_=undefined&paginationKey=,949,the untouchables
950,95,Con Air,1997,R,1h 55min,Action; Crime; Thriller; ,6 June 1997 (USA),6.9,269643,398,https://www.imdb.com/title/tt0118880/reviews/_ajax?ref_=undefined&paginationKey=,950,con air
951,98,The Nice Guys,2016,R,1h 56min,Action; Comedy; Crime; ,20 May 2016 (USA),7.4,266631,450,https://www.imdb.com/title/tt3799694/reviews/_ajax?ref_=undefined&paginationKey=,951,the nice guys
952,99,Law Abiding Citizen,2009,R,1h 49min,Action; Crime; Drama; ,16 October 2009 (USA),7.4,265136,548,https://www.imdb.com/title/tt1197624/reviews/_ajax?ref_=undefined&paginationKey=,952,law abiding citizen
953,59,Spider-Man 3,2007,PG-13,2h 19min,Action; Adventure; Sci-Fi; ,4 May 2007 (USA),6.2,486585,2061,https://www.imdb.com/title/tt0413300/reviews/_ajax?ref_=undefined&paginationKey=,953,spider-man 3
954,60,Oblivion,2013,PG-13,2h 4min,Action; Adventure; Sci-Fi; ,19 April 2013 (USA),7.0,474456,1006,https://www.imdb.com/title/tt1483013/reviews/_ajax?ref_=undefined&paginationKey=,954,oblivion
